2020-04-07 23:04:49
COUNTY	CASES	DEATHS	RECOVERED
Brazos-Texas	97	7	0
Brewster-Texas	0	0	0
Briscoe-Texas	0	0	0
Brooks-Texas	0	0	0
Brown-Texas	6	0	0
Burleson-Texas	5	0	0
Burnet-Texas	5	0	0
Caldwell-Texas	5	0	0
Calhoun-Texas	12	0	0
Callahan-Texas	1	0	0
Cameron-Texas	101	1	0
Camp-Texas	2	0	0
Carson-Texas	0	0	0
Cass-Texas	4	0	0
Castro-Texas	11	1	0
Chambers-Texas	17	0	0
Cherokee-Texas	6	0	0
Childress-Texas	0	0	0
Clay-Texas	1	0	0
Cochran-Texas	0	0	0
Coke-Texas	0	0	0
Coleman-Texas	0	0	0
Collin-Texas	306	4	0
Collingsworth-Texas	0	0	0
Colorado-Texas	3	0	0
Comal-Texas	27	2	0
Comanche-Texas	3	0	0
Concho-Texas	0	0	0
Cooke-Texas	0	0	0
Coryell-Texas	11	0	0
Cottle-Texas	0	0	0
Crane-Texas	2	0	0
Crockett-Texas	0	0	0
Crosby-Texas	1	0	0
Culberson-Texas	0	0	0
Dallam-Texas	1	0	0
Dallas-Texas	1261	19	0
Dawson-Texas	7	0	0
Deaf Smith-Texas	7	0	0
Delta-Texas	0	0	0
Denton-Texas	366	7	0
De Witt-Texas	0	0	0
Dickens-Texas	0	0	0
Dimmit-Texas	0	0	0
Donley-Texas	7	0	0
Duval-Texas	0	0	0
Eastland-Texas	3	0	0
Ector-Texas	30	1	0
Edwards-Texas	0	0	0
Ellis-Texas	35	2	0
El Paso-Texas	132	0	0
Erath-Texas	11	1	0
Falls-Texas	1	0	0
Fannin-Texas	2	0	0
Fayette-Texas	9	0	0
Fisher-Texas	0	0	0
Floyd-Texas	1	0	0
Foard-Texas	0	0	0
Fort Bend-Texas	318	6	0
Franklin-Texas	1	0	0
Freestone-Texas	0	0	0
Frio-Texas	0	0	0
Gaines-Texas	1	0	0
Galveston-Texas	256	1	0
Garza-Texas	0	0	0
Gillespie-Texas	1	0	0
Glasscock-Texas	0	0	0
Goliad-Texas	3	0	0
Gonzales-Texas	1	0	0
Gray-Texas	9	0	0
Grayson-Texas	14	0	0
Gregg-Texas	23	0	0
Grimes-Texas	4	0	0
Guadalupe-Texas	39	0	0
Hale-Texas	7	0	0
Hall-Texas	0	0	0
Hamilton-Texas	1	0	0
Hansford-Texas	1	0	0
Hardeman-Texas	0	0	0
Hardin-Texas	28	1	0
Harris-Texas	2146	23	0
Harrison-Texas	11	1	0
Hartley-Texas	0	0	0
Haskell-Texas	0	0	0
Hays-Texas	61	0	0
Hemphill-Texas	1	0	0
Henderson-Texas	6	0	0
Hidalgo-Texas	113	0	0
Hill-Texas	5	0	0
Hockley-Texas	10	1	0
Hood-Texas	10	1	0
Hopkins-Texas	4	0	0
Houston-Texas	0	0	0
Howard-Texas	0	0	0
Hudspeth-Texas	0	0	0
Hunt-Texas	1	0	0
Hutchinson-Texas	2	0	0
Irion-Texas	0	0	0
Jack-Texas	0	0	0
Jackson-Texas	4	0	0
Jasper-Texas	3	1	0
Jeff Davis-Texas	0	0	0
Jefferson-Texas	78	2	0
Jim Hogg-Texas	0	0	0
Jim Wells-Texas	2	0	0
Johnson-Texas	24	1	0
Jones-Texas	0	0	0
Karnes-Texas	2	0	0
Kaufman-Texas	14	0	0
Kendall-Texas	9	0	0
Kenedy-Texas	0	0	0
Kent-Texas	0	0	0
Kerr-Texas	2	0	0
Kimble-Texas	0	0	0
King-Texas	0	0	0
Kinney-Texas	0	0	0
Kleberg-Texas	2	0	0
Knox-Texas	1	0	0
Lamar-Texas	6	0	0
Lamb-Texas	1	0	0
Lampasas-Texas	2	0	0
La Salle-Texas	0	0	0
Lavaca-Texas	2	0	0
Lee-Texas	2	0	0
Leon-Texas	2	0	0
Liberty-Texas	12	0	0
Limestone-Texas	6	1	0
Lipscomb-Texas	0	0	0
Live Oak-Texas	3	0	0
Llano-Texas	3	0	0
Loving-Texas	0	0	0
Lubbock-Texas	180	6	0
Lynn-Texas	4	0	0
McCulloch-Texas	1	0	0
McLennan-Texas	56	1	0
McMullen-Texas	0	0	0
Madison-Texas	0	0	0
Marion-Texas	0	0	0
Martin-Texas	2	0	0
Mason-Texas	1	0	0
Matagorda-Texas	42	3	0
Maverick-Texas	5	0	0
Medina-Texas	6	0	0
Menard-Texas	0	0	0
Midland-Texas	27	1	0
Milam-Texas	3	0	0
Mills-Texas	0	0	0
Mitchell-Texas	1	0	0
Montague-Texas	1	0	0
Montgomery-Texas	197	4	0
Moore-Texas	8	0	0
Morris-Texas	1	0	0
Motley-Texas	0	0	0
Nacogdoches-Texas	21	2	0
Navarro-Texas	4	1	0
Newton-Texas	1	0	0
Nolan-Texas	0	0	0
Nueces-Texas	65	0	0
Ochiltree-Texas	0	0	0
Oldham-Texas	3	1	0
Orange-Texas	26	0	0
Palo Pinto-Texas	2	0	0
Panola-Texas	4	1	0
Parker-Texas	6	0	0
Parmer-Texas	0	0	0
Pecos-Texas	1	0	0
Polk-Texas	8	0	0
Potter-Texas	41	1	0
Presidio-Texas	0	0	0
Rains-Texas	0	0	0
Randall-Texas	36	1	0
Reagan-Texas	0	0	0
Real-Texas	0	0	0
Red River-Texas	0	0	0
Reeves-Texas	1	0	0
Refugio-Texas	0	0	0
Roberts-Texas	0	0	0
Robertson-Texas	2	0	0
Rockwall-Texas	11	0	0
Runnels-Texas	0	0	0
Rusk-Texas	13	0	0
Sabine-Texas	0	0	0
San Augustine-Texas	4	1	0
San Jacinto-Texas	1	0	0
San Patricio-Texas	2	0	0
San Saba-Texas	0	0	0
Schleicher-Texas	0	0	0
Scurry-Texas	0	0	0
Shackelford-Texas	0	0	0
Shelby-Texas	13	0	0
Sherman-Texas	0	0	0
Smith-Texas	75	2	0
Somervell-Texas	0	0	0
Starr-Texas	7	0	0
Stephens-Texas	0	0	0
Sterling-Texas	0	0	0
Stonewall-Texas	0	0	0
Sutton-Texas	0	0	0
Swisher-Texas	2	0	0
Tarrant-Texas	517	18	0
Taylor-Texas	38	1	0
Terrell-Texas	0	0	0
Terry-Texas	6	0	0
Throckmorton-Texas	0	0	0
Titus-Texas	2	0	0
Tom Green-Texas	24	0	0
Travis-Texas	502	4	0
Trinity-Texas	2	0	0
Tyler-Texas	2	0	0
Upshur-Texas	5	0	0
Upton-Texas	0	0	0
Uvalde-Texas	5	0	0
Val Verde-Texas	6	0	0
Van Zandt-Texas	7	1	0
Victoria-Texas	50	0	0
Walker-Texas	15	0	0
Waller-Texas	11	0	0
Ward-Texas	0	0	0
Washington-Texas	21	1	0
Webb-Texas	122	6	0
Wharton-Texas	17	0	0
Wheeler-Texas	0	0	0
Wichita-Texas	48	0	0
Wilbarger-Texas	0	0	0
Willacy-Texas	5	1	0
Williamson-Texas	81	3	0
Wilson-Texas	7	0	0
Winkler-Texas	0	0	0
Wise-Texas	3	0	0
Wood-Texas	4	0	0
Yoakum-Texas	0	0	0
Young-Texas	3	0	0
Zapata-Texas	1	0	0
Zavala-Texas	0	0	0
Beaver-Utah	0	0	0
Box Elder-Utah	13	0	0
Cache-Utah	24	0	0
Carbon-Utah	1	0	0
Daggett-Utah	0	0	0
Davis-Utah	158	2	0
Duchesne-Utah	1	0	0
Emery-Utah	2	0	0
Garfield-Utah	1	0	0
Grand-Utah	1	0	0
Iron-Utah	13	0	0
Juab-Utah	0	0	0
Kane-Utah	2	0	0
Millard-Utah	0	0	0
Morgan-Utah	0	0	0
Piute-Utah	0	0	0
Rich-Utah	0	0	0
Salt Lake-Utah	807	7	0
San Juan-Utah	12	0	0
Sanpete-Utah	0	0	0
Sevier-Utah	0	0	0
Summit-Utah	265	0	0
Tooele-Utah	22	0	0
Uintah-Utah	2	0	0
Utah-Utah	236	2	0
Wasatch-Utah	80	0	0
Washington-Utah	31	1	0
Wayne-Utah	0	0	0
Weber-Utah	75	1	0
Addison-Vermont	47	0	0
Bennington-Vermont	27	0	0
Caledonia-Vermont	8	0	0
Chittenden-Vermont	308	4	0
Essex-Vermont	0	0	0
Franklin-Vermont	33	0	0
Grand Isle-Vermont	1	0	0
Lamoille-Vermont	19	0	0
Orange-Vermont	4	0	0
Orleans-Vermont	8	0	0
Rutland-Vermont	31	0	0
Washington-Vermont	24	0	0
Windham-Vermont	38	0	0
Windsor-Vermont	24	1	0
Accomack-Virginia	11	0	0
Albemarle-Virginia	38	0	0
Alleghany-Virginia	2	0	0
Amelia-Virginia	7	0	0
Amherst-Virginia	8	0	0
Appomattox-Virginia	3	0	0
Arlington-Virginia	237	2	0
Augusta-Virginia	10	0	0
Bath-Virginia	0	0	0
Bedford-Virginia	8	0	0
Bland-Virginia	0	0	0
Botetourt-Virginia	18	0	0
Brunswick-Virginia	1	0	0
Buchanan-Virginia	1	0	0
Buckingham-Virginia	6	0	0
Campbell-Virginia	3	0	0
Caroline-Virginia	4	0	0
Carroll-Virginia	2	0	0
Charles City-Virginia	4	0	0
Charlotte-Virginia	1	0	0
Chesterfield-Virginia	128	0	0
Clarke-Virginia	2	0	0
Craig-Virginia	2	0	0
Culpeper-Virginia	9	0	0
Cumberland-Virginia	6	0	0
Dickenson-Virginia	0	0	0
Dinwiddie-Virginia	1	0	0
Essex-Virginia	0	0	0
Fairfax-Virginia	532	2	0
Fauquier-Virginia	18	0	0
Floyd-Virginia	0	0	0
Fluvanna-Virginia	9	0	0
Franklin-Virginia	11	0	0
Frederick-Virginia	43	0	0
Giles-Virginia	2	0	0
Gloucester-Virginia	15	0	0
Goochland-Virginia	22	0	0
Grayson-Virginia	0	0	0
Greene-Virginia	4	0	0
Greensville-Virginia	5	0	0
Halifax-Virginia	2	0	0
Hanover-Virginia	19	0	0
Henrico-Virginia	267	2	0
Henry-Virginia	4	0	0
Highland-Virginia	0	0	0
Isle of Wight-Virginia	23	0	0
James City-Virginia	119	2	0
King and Queen-Virginia	1	0	0
King George-Virginia	10	0	0
King William-Virginia	2	0	0
Lancaster-Virginia	1	0	0
Lee-Virginia	2	0	0
Loudoun-Virginia	209	1	0
Louisa-Virginia	14	0	0
Lunenburg-Virginia	2	0	0
Madison-Virginia	4	0	0
Mathews-Virginia	2	0	0
Mecklenburg-Virginia	12	0	0
Middlesex-Virginia	0	0	0
Montgomery-Virginia	16	0	0
Nelson-Virginia	2	0	0
New Kent-Virginia	12	0	0
Northampton-Virginia	2	0	0
Northumberland-Virginia	3	0	0
Nottoway-Virginia	3	0	0
Orange-Virginia	7	0	0
Page-Virginia	3	0	0
Patrick-Virginia	0	0	0
Pittsylvania-Virginia	3	0	0
Powhatan-Virginia	4	0	0
Prince Edward-Virginia	3	0	0
Prince George-Virginia	21	0	0
Prince William-Virginia	236	1	0
Pulaski-Virginia	2	0	0
Rappahannock-Virginia	1	0	0
Richmond-Virginia	2	0	0
Roanoke-Virginia	8	0	0
Rockbridge-Virginia	3	0	0
Rockingham-Virginia	16	0	0
Russell-Virginia	1	0	0
Scott-Virginia	0	0	0
Shenandoah-Virginia	13	0	0
Smyth-Virginia	3	0	0
Southampton-Virginia	5	0	0
Spotsylvania-Virginia	29	0	0
Stafford-Virginia	49	0	0
Surry-Virginia	3	0	0
Sussex-Virginia	5	0	0
Tazewell-Virginia	4	0	0
Warren-Virginia	6	0	0
Washington-Virginia	10	0	0
Westmoreland-Virginia	3	0	0
Wise-Virginia	3	0	0
Wythe-Virginia	3	0	0
York-Virginia	25	1	0
Alexandria City-Virginia	0	0	0
Bedford City-Virginia	0	0	0
Bristol City-Virginia	0	0	0
Buena Vista City-Virginia	0	0	0
Charlottesville City-Virginia	0	0	0
Chesapeake City-Virginia	0	0	0
Clifton Forge City-Virginia	0	0	0
Colonial Heights Cit-Virginia	0	0	0
Covington City-Virginia	0	0	0
Danville City-Virginia	0	0	0
Emporia City-Virginia	0	0	0
Fairfax City-Virginia	0	0	0
Falls Church City-Virginia	0	0	0
Franklin City-Virginia	4	0	0
Fredericksburg City-Virginia	0	0	0
Galax City-Virginia	0	0	0
Hampton City-Virginia	0	0	0
Harrisonburg City-Virginia	0	0	0
Hopewell City-Virginia	0	0	0
Lexington City-Virginia	0	0	0
Lynchburg City-Virginia	0	0	0
Manassas City-Virginia	0	0	0
Manassas Park City-Virginia	0	0	0
Martinsville City-Virginia	0	0	0
Newport News City-Virginia	0	0	0
Norfolk City-Virginia	0	0	0
Norton City-Virginia	0	0	0
Petersburg City-Virginia	0	0	0
Poquoson City-Virginia	0	0	0
Portsmouth City-Virginia	0	0	0
Radford City-Virginia	0	0	0
Richmond City-Virginia	110	0	0
Roanoke City-Virginia	12	0	0
Salem City-Virginia	0	0	0
South Boston City-Virginia	0	0	0
Staunton City-Virginia	0	0	0
Suffolk City-Virginia	0	0	0
Virginia Beach City-Virginia	0	0	0
Waynesboro City-Virginia	0	0	0
Williamsburg City-Virginia	0	0	0
Winchester City-Virginia	0	0	0
Adams-Washington	27	0	0
Asotin-Washington	4	0	0
Benton-Washington	176	19	0
Chelan-Washington	34	3	0
Clallam-Washington	8	0	0
Clark-Washington	185	13	0
Columbia-Washington	1	0	0
Cowlitz-Washington	21	0	0
Douglas-Washington	10	0	0
Ferry-Washington	1	0	0
Franklin-Washington	70	2	0
Garfield-Washington	0	0	0
Grant-Washington	88	2	0
Grays Harbor-Washington	6	0	0
Island-Washington	142	5	0
Jefferson-Washington	27	0	0
King-Washington	3486	230	0
Kitsap-Washington	119	1	0
Kittitas-Washington	13	0	0
Klickitat-Washington	11	1	0
Lewis-Washington	16	1	0
Lincoln-Washington	1	0	0
Mason-Washington	16	0	0
Okanogan-Washington	9	0	0
Pacific-Washington	0	0	0
Pend Oreille-Washington	1	0	0
Pierce-Washington	760	14	0
San Juan-Washington	10	0	0
Skagit-Washington	166	4	0
Skamania-Washington	2	0	0
Snohomish-Washington	1659	61	0
Spokane-Washington	222	12	0
Stevens-Washington	5	0	0
Thurston-Washington	74	1	0
Wahkiakum-Washington	2	0	0
Walla Walla-Washington	13	0	0
Whatcom-Washington	238	19	0
Whitman-Washington	12	0	0
Yakima-Washington	380	12	0
Barbour-West Virginia	3	0	0
Berkeley-West Virginia	57	0	0
Boone-West Virginia	0	0	0
Braxton-West Virginia	0	0	0
Brooke-West Virginia	1	0	0
Cabell-West Virginia	11	0	0
Calhoun-West Virginia	0	0	0
Clay-West Virginia	0	0	0
Doddridge-West Virginia	0	0	0
Fayette-West Virginia	1	0	0
Gilmer-West Virginia	0	0	0
Grant-West Virginia	0	0	0
Greenbrier-West Virginia	3	0	0
Hampshire-West Virginia	0	0	0
Hancock-West Virginia	7	0	0
Hardy-West Virginia	2	0	0
Harrison-West Virginia	25	1	0
Jackson-West Virginia	19	1	0
Jefferson-West Virginia	31	0	0
Kanawha-West Virginia	61	0	0
Lewis-West Virginia	1	0	0
Lincoln-West Virginia	0	0	0
Logan-West Virginia	7	0	0
McDowell-West Virginia	2	0	0
Marion-West Virginia	25	1	0
Marshall-West Virginia	5	0	0
Mason-West Virginia	6	0	0
Mercer-West Virginia	5	0	0
Mineral-West Virginia	3	0	0
Mingo-West Virginia	0	0	0
Monongalia-West Virginia	60	1	0
Monroe-West Virginia	0	0	0
Morgan-West Virginia	4	0	0
Nicholas-West Virginia	2	0	0
Ohio-West Virginia	19	0	0
Pendleton-West Virginia	1	0	0
Pleasants-West Virginia	1	0	0
Pocahontas-West Virginia	0	0	0
Preston-West Virginia	6	0	0
Putnam-West Virginia	10	0	0
Raleigh-West Virginia	4	0	0
Randolph-West Virginia	3	0	0
Ritchie-West Virginia	0	0	0
Roane-West Virginia	2	0	0
Summers-West Virginia	0	0	0
Taylor-West Virginia	3	0	0
Tucker-West Virginia	3	0	0
Tyler-West Virginia	1	0	0
Upshur-West Virginia	1	0	0
Wayne-West Virginia	0	0	0
Webster-West Virginia	0	0	0
Wetzel-West Virginia	2	0	0
Wirt-West Virginia	1	0	0
Wood-West Virginia	13	0	0
Wyoming-West Virginia	1	0	0
Adams-Wisconsin	2	0	0
Ashland-Wisconsin	1	0	0
Barron-Wisconsin	4	0	0
Bayfield-Wisconsin	3	0	0
Brown-Wisconsin	41	0	0
Buffalo-Wisconsin	2	2	0
Burnett-Wisconsin	0	0	0
Calumet-Wisconsin	4	0	0
Chippewa-Wisconsin	16	0	0
Clark-Wisconsin	7	0	0
Columbia-Wisconsin	23	0	0
Crawford-Wisconsin	2	0	0
Dane-Wisconsin	289	11	0
Dodge-Wisconsin	15	0	0
Door-Wisconsin	7	0	0
Douglas-Wisconsin	7	0	0
Dunn-Wisconsin	5	0	0
Eau Claire-Wisconsin	21	0	0
Florence-Wisconsin	2	0	0
Fond du Lac-Wisconsin	44	2	0
Forest-Wisconsin	0	0	0
Grant-Wisconsin	3	0	0
Green-Wisconsin	9	0	0
Green Lake-Wisconsin	0	0	0
Iowa-Wisconsin	4	0	0
Iron-Wisconsin	1	1	0
Jackson-Wisconsin	4	0	0
Jefferson-Wisconsin	15	0	0
Juneau-Wisconsin	5	0	0
Kenosha-Wisconsin	112	1	0
Kewaunee-Wisconsin	1	0	0
La Crosse-Wisconsin	22	0	0
Lafayette-Wisconsin	1	0	0
Langlade-Wisconsin	0	0	0
Lincoln-Wisconsin	0	0	0
Manitowoc-Wisconsin	3	0	0
Marathon-Wisconsin	12	0	0
Marinette-Wisconsin	3	0	0
Marquette-Wisconsin	2	0	0
Menominee-Wisconsin	1	0	0
Milwaukee-Wisconsin	1323	49	0
Monroe-Wisconsin	5	0	0
Oconto-Wisconsin	1	0	0
Oneida-Wisconsin	5	0	0
Outagamie-Wisconsin	25	1	0
Ozaukee-Wisconsin	66	7	0
Pepin-Wisconsin	0	0	0
Pierce-Wisconsin	7	0	0
Polk-Wisconsin	0	0	0
Portage-Wisconsin	4	0	0
Price-Wisconsin	0	0	0
Racine-Wisconsin	66	2	0
Richland-Wisconsin	3	0	0
Rock-Wisconsin	37	2	0
Rusk-Wisconsin	3	0	0
St Croix-Wisconsin	0	0	0
Sauk-Wisconsin	20	2	0
Sawyer-Wisconsin	0	0	0
Shawano-Wisconsin	3	0	0
Sheboygan-Wisconsin	30	2	0
Taylor-Wisconsin	0	0	0
Trempealeau-Wisconsin	1	0	0
Vernon-Wisconsin	0	0	0
Vilas-Wisconsin	4	0	0
Walworth-Wisconsin	21	0	0
Washburn-Wisconsin	0	0	0
Washington-Wisconsin	59	3	0
Waukesha-Wisconsin	166	5	0
Waupaca-Wisconsin	2	1	0
Waushara-Wisconsin	1	0	0
Winnebago-Wisconsin	24	1	0
Wood-Wisconsin	2	0	0
Albany-Wyoming	4	0	0
Big Horn-Wyoming	0	0	0
Campbell-Wyoming	9	0	0
Carbon-Wyoming	4	0	0
Converse-Wyoming	4	0	0
Crook-Wyoming	1	0	0
Fremont-Wyoming	38	0	0
Goshen-Wyoming	3	0	0
Hot Springs-Wyoming	0	0	0
Johnson-Wyoming	8	0	0
Laramie-Wyoming	47	0	0
Lincoln-Wyoming	4	0	0
Natrona-Wyoming	26	0	0
Niobrara-Wyoming	0	0	0
Park-Wyoming	1	0	0
Platte-Wyoming	1	0	0
Sheridan-Wyoming	12	0	0
Sublette-Wyoming	1	0	0
Sweetwater-Wyoming	5	0	0
Teton-Wyoming	41	0	0
Uinta-Wyoming	3	0	0
Washakie-Wyoming	4	0	0
Weston-Wyoming	0	0	0
Unknown-American Samoa	0	0	0
Manua-American Samoa	0	0	0
Ofu-American Samoa	0	0	0
Olosega-American Samoa	0	0	0
Tutuila-American Samoa	0	0	0
Cocos Island-Northern Mariana Islands	0	0	0
Guam-Guam	0	0	0
Rota-Northern Mariana Islands	0	0	0
Saipan-Northern Mariana Islands	0	0	0
Aguijan-Northern Mariana Islands	0	0	0
Tinian-Northern Mariana Islands	0	0	0
Adjuntas-Puerto Rico	0	0	0
Aguada-Puerto Rico	0	0	0
Aguadilla-Puerto Rico	0	0	0
Aguas Buenas-Puerto Rico	0	0	0
Aibonito-Puerto Rico	0	0	0
Anasco-Puerto Rico	0	0	0
Arecibo-Puerto Rico	0	0	0
Arroyo-Puerto Rico	0	0	0
Barceloneta-Puerto Rico	0	0	0
Barranquitas-Puerto Rico	0	0	0
Bayamon-Puerto Rico	0	0	0
Cabo Rojo-Puerto Rico	0	0	0
Caguas-Puerto Rico	0	0	0
Camuy-Puerto Rico	0	0	0
Canovanas-Puerto Rico	0	0	0
Carolina-Puerto Rico	0	0	0
Catano-Puerto Rico	0	0	0
Cayey-Puerto Rico	0	0	0
Ceiba-Puerto Rico	0	0	0
Cidra-Puerto Rico	0	0	0
Coamo-Puerto Rico	0	0	0
Comerio-Puerto Rico	0	0	0
Corozal-Puerto Rico	0	0	0
Culebra-Puerto Rico	0	0	0
Dorado-Puerto Rico	0	0	0
Fajardo-Puerto Rico	0	0	0
Florida-Puerto Rico	0	0	0
Guanica-Puerto Rico	0	0	0
Guayama-Puerto Rico	0	0	0
Guayanilla-Puerto Rico	0	0	0
Guaynabo-Puerto Rico	0	0	0
Gurabo-Puerto Rico	0	0	0
Hatillo-Puerto Rico	0	0	0
Hormigueros-Puerto Rico	0	0	0
Isabela-Puerto Rico	0	0	0
Jayuya-Puerto Rico	0	0	0
Juana Diaz-Puerto Rico	0	0	0
Juncos-Puerto Rico	0	0	0
Lajas-Puerto Rico	0	0	0
Lares-Puerto Rico	0	0	0
Las Marias-Puerto Rico	0	0	0
Las Piedras-Puerto Rico	0	0	0
Loiza-Puerto Rico	0	0	0
Luquillo-Puerto Rico	0	0	0
Manati-Puerto Rico	0	0	0
Maricao-Puerto Rico	0	0	0
Maunabo-Puerto Rico	0	0	0
Mayaguez-Puerto Rico	0	0	0
Moca-Puerto Rico	0	0	0
Morovis-Puerto Rico	0	0	0
Nabuabo-Puerto Rico	0	0	0
Naranjito-Puerto Rico	0	0	0
Orocovis-Puerto Rico	0	0	0
Patillas-Puerto Rico	0	0	0
Penuelas-Puerto Rico	0	0	0
Ponce-Puerto Rico	0	0	0
Quebradillas-Puerto Rico	0	0	0
Rincon-Puerto Rico	0	0	0
Rio Grande-Puerto Rico	0	0	0
Sabana Grande-Puerto Rico	0	0	0
Salinas-Puerto Rico	0	0	0
San German-Puerto Rico	0	0	0
San Juan-Puerto Rico	0	0	0
San Lorenzo-Puerto Rico	0	0	0
San Sabastian-Puerto Rico	0	0	0
Santa Isabel-Puerto Rico	0	0	0
Toa Alta-Puerto Rico	0	0	0
Toa Baja-Puerto Rico	0	0	0
Trujillo Alto-Puerto Rico	0	0	0
Utuado-Puerto Rico	0	0	0
Vega Alta-Puerto Rico	0	0	0
Vega Baja-Puerto Rico	0	0	0
Vieques-Puerto Rico	0	0	0
Villalba-Puerto Rico	0	0	0
Yabucoa-Puerto Rico	0	0	0
Yauco-Puerto Rico	0	0	0
St. Croix-US Virgin Islands	0	0	0
St. John-US Virgin Islands	0	0	0
St. Thomas-US Virgin Islands	0	0	0
